row_index,DUNS Number,Company Name
1304,639646644,"Lingshou County Runxu Mineral Products Co., Ltd."
1305,547753045,"Beijing Changsheng Weiye Property Management Co., Ltd."
1306,638014682,"Xinjiang Zhongjing IOT Technology Co., Ltd."
1307,638044202,"Jingshang Huixin Business Management Co., Ltd."
1308,728899747,"Zhongjing Security Services Co., Ltd. Ningxia Branch"
1309,639636325,"Beifang Shenzhou Business Co., Ltd."
1310,728847255,"Kemei Medical Research Institute (Hainan) Co., Ltd."
1311,547773983,"Beijing Zhongjing Lianxing Security Services Co., Ltd."
1312,639535985,"Zhongjing Jiahua (Shenzhen) Technology Co., Ltd."
1313,639608803,"Zhongjing International Bidding Group Co., Ltd. Yunnan Branch"
1314,547754003,"Zhongjing International Insurance Sales (Beijing) Co., Ltd."
1315,728772887,Tianjin Lanjing Science & Technology Center (Limited Partnership)
1316,547755688,"Beijing Zhongjing Hengji Technology Development Co., Ltd."
1317,638028459,"Guoshen Property Development (Chengdu) Co., Ltd."
1318,639626406,"Zhongjing Guoneng (Shenzhen) Mining Co., Ltd."
1319,637960565,"Zhongjing Engineering Co., Ltd. Neimeng Branch"
1320,639536972,"Zhongjing Engineering Co., Ltd. Heyuan Branch"
1321,638020194,Dalian Renyimen Business Consulting Partnership Enterprise (Limited Partnership)
1322,638049214,"Beijing Zhongbo Tongyuan Architecture Co., Ltd."
1323,639553808,"Xiamen Jingyou Online Education Technology Co., Ltd."
1324,547764452,"Beijing Xiongzhou Decoration Engineering Co., Ltd."
1325,638056782,Gongqingcheng Hangke Xinxin Investment Management Center (Limited Partnership)
1326,639647491,"Haimian Store (Hainan) Brand Name Operation Co., Ltd."
1327,638132961,"Hangzhou Mingjin Technology Co., Ltd."
1328,638024912,"Zhongjin Ronghui Puhui (Tianjin) Service Outsourcing Co., Ltd. Heze Branch"
1329,638007375,"Zhongjin Ronghui Puhui (Tianjin) Service Outsourcing Co., Ltd. Xuzhou Branch"
1330,637996577,"Zhongjin Ronghui Puhui (Tianjin) Service Outsourcing Co., Ltd. Tai'an Branch"
1331,639636990,"Zhongjin Ronghui (Tianjin) Business Management Consulting Co., Ltd. Tangshan Bra nch"
1332,728819247,"Shanxi Zhongjin Nengtong Investment Co., Ltd."
1333,639605605,"Zhongjin Hengye Construction Group Co., Ltd. Foshan No.1 Branch"
1334,639565015,"Zhongjin Hengye Construction Group Co., Ltd. Huanggang Branch"
1335,547754345,"Hengyang Sifang Electronic Technology Co., Ltd."
1336,638024031,"Wanmeile (Tianjin) Network Co., Ltd."
1337,639505467,"Huarong Guokai (Hainan) Investment Group Co., Ltd."
1338,728875237,"Guanda Engineering Consulting Group Co., Ltd. Guizhou Branch"
1339,639636678,"Zhongjin Engineering Project Management Co., Ltd. Le'an Branch"
1340,638094448,"Zhongjin Engineering Project Management Co., Ltd. Songyang Branch"
1341,728829598,"Huanqiu Zhaoche International Trade Co., Ltd."
1342,638022278,"Zhangjiakou Chandeng Information Consulting Services Co., Ltd."
1343,547795870,"Zhongjie Villager's Committee of Xinqubeicai Town, Pudong, Shanghai"
1344,639643973,"Henan Jiumufeng Business Management Co., Ltd."
1345,637971338,"Zhongjiaxin Construction Management Group Co., Ltd. Huanggang Branch"
1346,639602904,"Zhongjiao Tongda (Fuzhou) Engineering Design Co., Ltd. Ningde Branch"
1347,638047601,"Zhongjiao Xincheng Steel Structure (Hebei) Co., Ltd."
1348,547744336,"Beijing Jinhua Real Estate Development Co., Ltd."
1349,637953617,"Anhui Lvjiao Photovoltaic Technology Co., Ltd."
1350,639587861,"Zhongjiao Jiaotou Xinjiang Energy Co., Ltd. Balun Station Service District Nan District Pe"
1351,638115093,"Hainan Yingmao Lighting Co., Ltd."
1352,638000870,"Zhongjiao (Sansha) Development Construction Co., Ltd. Haikou Branch"
1353,637965269,"Zhongjian Tou (Ordos) Industry Co., Ltd."
1354,639598826,"Zhongzhengxin Consulting Group Shandong No.1 Co., Ltd."
1355,638129050,"Sichuan Kaicheng Agriculture Development Co., Ltd."
1356,639542643,"Zhongjianeng (Shaanxi) Energy Co., Ltd."
1357,728890952,"Zhongjian Yuantai Curtain Wall Decoration Engineering Co., Ltd. Jilin Branch"
1358,547891126,"China Overseas Construction&Supervision Co.,Ltd."
1359,638150757,"Zhongjian Xincheng Construction Engineering Co., Ltd. Suzhou Branch"
1360,637994297,"Zhongjian Union Design Institute (Guangzhou) Co., Ltd. Heyuan Branch"
1361,639640115,"Zhongjian Touxinneng (Shanghai) Electric Co., Ltd. No.1 Branch"
1362,639647509,"Haikou Zhongjianshanyuanwaitan Agricultural Products Co., Ltd."
1363,639585299,"Zhongjian Ruixiang Construction Development Co., Ltd. Inner Mongolia Branch"
1364,637985039,"Zhongjian Ruijing Construction Development Co., Ltd. Lixin Branch"
1365,639544165,"Zhengqi Linghang Management Consulting Co., Ltd."
1366,638029420,"Zhongjian Kegong Group (Shanghai) Construction Co., Ltd. Suzhou Branch"
1367,547742974,"Tianjin Medicine Group Zhongjian Kangda Medical Instruments Co., Ltd. Exhibition Departmen"
1368,638045929,"Zhongjian Immunity Health Science & Technology (Hainan) Co., Ltd."
1369,638053379,"Zhongjiantou (Hebei) Industry Co., Ltd."
1370,639591203,"Hanrui Industry (Guangdong) Co., Ltd."
1371,728808248,"Zhongjian Group Lihua Detection Co., Ltd. Tianjin Branch"
1372,728805905,"Zhongjian Dingzheng Project Management Co., Ltd. Shangluo Branch"
1373,547876787,"Jilin Huixin New Building Materials Co., Ltd."
1374,637998124,"Zhongjian Construction Group Co., Ltd. Xuanhan Branch"
1375,638004024,"Zhongjian Construction Engineering Construction Co., Ltd. Huangshi Xialu No.2 Branch"
1376,638025673,"Zhongjian Haiqing Property Management Co., Ltd."
1377,547847754,"Zhongjian Changyuan Construction Engineering Co., Ltd."
1378,547764597,"Zhejiang Leomax Group Co., Ltd."
1379,547745710,"Beijing Zhonghao Mechanical Equipment Co., Ltd."
1380,639611929,"Zhongjian Blueprint (Beijing) Construction Group Zhejiang Tongze Construction Co., Ltd."
1381,639531378,"Beijing Keqi Commerce and Trade Co., Ltd."
1382,639593116,"Zhongjia Meiying Enterprise Development Consulting (Yunnan) Co., Ltd. Xinjiang B ranch"
1383,728755522,"Zhongjia Survey Design Co., Ltd. Gansu Branch"
1384,728910300,"Zhongjia Insurance Agency Co., Ltd. Hedi Sales Department"
1385,639513385,"Guowangtang (Shanghai) Health Science & Technology Co., Ltd."
1386,638006953,"Zhongjia Engineering Management Co., Ltd. Xinzheng Branch"
1387,639505187,"Hangzhou Xinsu Technology Co., Ltd."
1388,637957760,"Zhongjia (Guangdong) Engineering Inspection Co., Ltd. Zhongkai Branch"
1389,639533121,"Zhongji Xuanyuan Construction Technology Co., Ltd. Changsha Branch"
1390,639611736,"Hebei Jianneng Energy Co., Ltd."
1391,547846413,"Wuhan Guoji Geotechnical Engineering Co., Ltd."
1392,547830700,"Heilongjiang Zhongji Pufa IMP.& EXP. Co., Ltd."
1393,728762526,"Zhongji Project Management (Hainan) Co., Ltd."
1394,728894806,"Zhongji Lingye Construction Co., Ltd."
1395,639557449,"Zhongji International Project Management Co., Ltd. Beidahu Branch"
1396,728906758,"Zhongji Xinyao E - Commerce Co., Ltd."
1397,728756775,"Qiancheng (Tianjin) Supply Chain Management Co., Ltd."
1398,728866421,"Tongliao Wulan'erige New Energy Technology Co., Ltd."
1399,639677226,"Harbin Daoxin New Energy Co., Ltd."
1400,638016361,"Zhongji Antai Construction Engineering Co., Ltd. Hebi Shancheng Branch"
1401,637984500,"Suzhou Geruoyin Intelligence Technology Co., Ltd."
1402,547832209,"Xinjiang Tianrui Tax Accountant Co.,Ltd."
1403,728762115,"Zhonghui Minghua Investment Co., Ltd."
1404,639572041,"Zhonghui Life Insurance Co., Ltd. Xingtai Qinghe Subsidiary"
1405,639579061,"Zhonghui Life Insurance Co., Ltd. Xingtai Bai Township Subsidiary"
1406,639642908,"Zhonghui Life Insurance Co., Ltd. Wuxi Jiangyin Subsidiary"
1407,639669481,"Zhonghui Life Insurance Co., Ltd. Nanyang Nei Township Subsidiary"
1408,639580322,"Zhonghui Life Insurance Co., Ltd. Longyao Subsidiary"
1409,639580384,"Zhonghui Life Insurance Co., Ltd. Jing County Subsidiary"
1410,639572115,"Zhonghui Life Insurance Co., Ltd. Hengshui Zaoqiang Subsidiary"
1411,639567196,"Zhonghui Life Insurance Co., Ltd. Handan Hanshan Subsidiary"
1412,639563987,"Zhonghui Life Insurance Co., Ltd. Handan Guantao Subsidiary"
1413,639523069,"Zhonghui Life Insurance Co., Ltd. Guangzhou Panyu Subsidiary"
1414,639576068,"Zhonghui Life Insurance Co., Ltd. Dongying Center Subsidiary"
1415,547772544,"Beijing Zhonghui Tongying Consultation Service Co., Ltd."
1416,639509807,"Zhongcheng Huayi (Beijing) Architecture Engineering Co., Ltd."
1417,639592587,"Zhonghui Huatai (Chengdu) Supply Chain Management Co., Ltd."
1418,639670300,"Dianan Co., Ltd."
1419,639636792,"Dalian Zhonghuifa Jinyin Co., Ltd."
1420,637996036,Zhonghui Accountant Office (Special General Partnership) Hainan Branch Office
1421,728778867,"Zhonghui Business Management (Tianjin) Co., Ltd."
1422,638152130,"Zhonghui Architecture Technology (Guangzhou) Co., Ltd."
1423,547826453,"China Chemical Guilin Engineering Co., Ltd."
1424,639611777,"Jiangsu Tanpuhui Network Technology Co., Ltd."
1425,638159362,"Yangquan Kuanghezhonghuanjie City Environment Service Co., Ltd."
1426,638086133,"Zhonghuanjie (Meizhou) City Environment Service Co., Ltd."
1427,639530804,"Zhonghuanjian (Beijing) Engineering Management Co., Ltd. Yunfu Branch"
1428,728877782,"Zhonghuanjian (Beijing) Engineering Management Co., Ltd. Houma Branch"
1429,639596327,"Zhonghuanjian (Beijing) Engineering Management Co., Ltd. Fuzhou Branch"
1430,728906039,"Zhonghuan Xinwei Green Technology (Long County) Co., Ltd."
1431,639636697,"Guorong Xinghua Tax Accountant Office (Shenzhen) Co., Ltd."
1432,639600458,"Zhonghuan Road Transport Co., Ltd. Yunnan Branch"
1433,547845425,"China United Property Insurance Co., Ltd. Guangzhou Branch"
1434,728769432,"Zhonghua Oil Shanxi Co., Ltd. Linfen Huakanglu Petrol Station"
1435,728791916,"Zhonghua Oil Shanxi Co., Ltd. Taiyuan Fendong Nanlu Petrol Station"
1436,638049537,"Zhonghua Modern Agriculture(Jilin) Co., Ltd. Yangdachengzi Technology Service Ce nter"
1437,639535452,"Zhonghua Modern Agriculture (Zhejiang) Co., Ltd. Yiyuan Technology Service Cente r"
1438,639556951,"Shanghai Zhonghui Mingyang Business Management Co., Ltd."
1439,639634524,"Zhonghua New Energy Technology (Guiyang) Co., Ltd."
1440,639522829,"Zhonghua Kangyang Industry (Beijing) Co., Ltd."
1441,639621777,Chalushi Investment Yunnan Partnership Enterprise (Limited Partnership)
1442,639626317,"Zhonghongxin Design Co., Ltd. Hunan Branch"
1443,639549675,"Weizhu Space (Chongqing) Technology Co., Ltd."
1444,639631135,"Zhonghong Jize (Beijing) Energy Co., Ltd."
1445,547837679,"Sichuan Zhonghong New Century Tax Accountant Co.,Ltd."
1446,637978410,"Zhonghong Shanjian Construction Co., Ltd. Chengdu Branch"
1447,637973521,"Zhonghong (Hainan) Technology Co., Ltd."
1448,638072494,"Zhonghong International Construction Engineering Group Co., Ltd. Putian Branch"
1449,638061300,"Zhonghong Hengye (Guizhou) Construction Engineering Co., Ltd. No.1 Branch"
1450,639590495,"Zhonghong Hengye (Guizhou) Construction Engineering Co., Ltd. Hubei Branch"
1451,639644717,"Zhonghong Hengye (Guizhou) Construction Engineering Co., Ltd. Baoding Branch"
1452,638007085,"Zhonghong Guoying (Shenzhen) Business Management Co., Ltd."
1453,728797579,"Yunnan Zhonghong Business Management Consulting Co., Ltd."
1454,639592555,"Hubei Zhongjiu Trading Co., Ltd."
1455,639533174,"Dongqi Culture Co., Ltd."
1456,638088952,"Guoce Xingwang (Shanghai) Information Technology Co., Ltd."
1457,638024428,"Hushang Granary (Mishan) E - Commerce Co., Ltd."
1458,638106358,"Zhongheyuan (Anhui) Construction Engineering Co., Ltd."
1459,639630940,"Zhonghexiang Catering Management (Beijing) Co., Ltd. Wangjing Store"
1460,728805132,"Sanya Jinghai International Holiday Hotel Co., Ltd."
1461,637969220,"Wuhan Zhonghengxiang Supply Chain Co., Ltd."
1462,639576584,"Fangjian Jiaye (Beijing) Architecture Engineering Co., Ltd."
1463,639614894,"Jilin Longhua Thermoelectric Power Group Co., Ltd."
1464,639591109,"Wuhan Qicheng Technology Co., Ltd."
1465,638091147,"Hangzhou Jingying Network Technology Co., Ltd."
1466,639614919,"Taojin Quicksand Sports Culture Co., Ltd."
1467,639622848,"Luoyang Xinzhu Engineering Co., Ltd."
1468,639597466,"Tianjin Anyi Technology Co., Ltd."
1469,637981116,"Zhongheng Engineering Design Institute Co., Ltd. Foshan Branch"
1470,639508235,"Hebei Feili New Energy Technology Co., Ltd."
1471,547758017,"Beijing Xintian Chaolai Real Estate Development Co., Ltd."
1472,728905773,"Zhonghe Yuanchuang Architectural Design Co., Ltd. Xi'An Branch"
1473,637988360,"Zhonghe Yuanchuang Architectural Design Co., Ltd. Dianjun Branch"
1474,728770826,"Heilongjiang Wancheng Architecture Engineering Co., Ltd."
1475,639670584,"Zhonghe Anran (Hainan) Tejian Technical Service Co., Ltd."
1476,728876581,"Xi'an Tianyuan Zhonghe Information Technology Co., Ltd."
1477,639568248,"Gujiao Huineng New Energy Co., Ltd."
1478,639629681,"Zhihui Hyde (Qinhuangdao) Technology Development Co., Ltd."
1479,728753910,"Guizhou Hongye Shunda Commerce and Trade Co., Ltd."
1480,547730003,"Tianjin Zhengtianyi Mechanical & Electrical Equipment Installation Engineering C o., Ltd."
1481,638028778,"Zhonghe Auction (Shanghai) Co., Ltd."
1482,728874515,"Bifu Jiaren (Tianjin) E - Commerce Co., Ltd."
1483,639510120,"Zhonghao (Daming County) Agricultural Science & Technology Co., Ltd."
1484,728841588,"Mudanjiang Dalanghua Livestock Technology Co., Ltd."
1485,728849056,"Ning'an Xinshunyuan Agriculture Development Co., Ltd."
1486,728834967,"Heilongjiang Haobo Investment Co., Ltd."
1487,728839124,"Zhonghangxing Beidou Technology Co., Ltd. Hainan Branch"
1488,547741776,"Hangda Zhongtian Technology Development Co., Ltd."
1489,638062226,"Nanyang Jinkui Yisheng Pharmaceutical Co., Ltd."
1490,728844844,"Zhonghang Construction Engineering Group Shanxi Architecture Engineering Co., Lt d."
1491,639512760,"Zhonghang Chengtou Construction Group Anhui Construction Engineering Co., Ltd. Lanzhou Bra"
1492,728856682,"Zhonghang No.4 Fang Logistics (Tianjin) Co., Ltd."
1493,639544558,"Zhonghan Liantou Industry Co., Ltd."
1494,638091573,"Zhonghanlianxizhigu Development Co., Ltd."
1495,728804526,"Shanxi Guangshenggong Wine Supply Co., Ltd."
1496,728857703,"Zhonghaimeng Oil Sales Co., Ltd. Zhongba County Branch"
1497,728878391,"Shanxi Chuanshi Ancient Building Construction Co., Ltd."
1498,728810392,"Qixin (Tianjin) Bidding Consulting Co., Ltd."
1499,639619997,"Zhonghai Yu'An Project Management Consulting Co., Ltd. Henan Branch"
1500,547760056,"Zhongfang Haiwai (Beijing) Culture Industry Development Co., Ltd."
1501,728880611,"Tianjin Zhonghaixing Car Sales Co., Ltd."
1502,728857651,"Zhonghai Oil Nanhai Western Part (Hainan) Co., Ltd. Sanya Branch"
1503,639667985,"Liaoning Zhonghai Liye Construction Engineering Co., Ltd."
1504,547928229,"Shenzhen Yunlongcheng Investment Development Co., Ltd."
1505,639647926,"Hefei Qining Real Estate Development Co., Ltd."
1506,637932524,"Zhonghai Hengtong (Beijing) Construction Co., Ltd. No.1 Branch"
1507,547910633,"ShangHai East Ocean Engineering Co., Ltd."
1508,547757475,"Beijing Zhongyang Property Management Co., Ltd."
1509,639548813,"Zhonghai Business Management (Chengdu) Co., Ltd."
1510,639618218,"Zhonghai Boyue (Guizhou) Business Management Co., Ltd."
1511,547761909,"Beijing Huaxing Land Investment Co., Ltd."
1512,637954260,"Beijing Zhongguang Hongrun Media Co., Ltd."
1513,547825893,"Zhongguan Water Supply Development Co.,Ltd."
1514,638142884,"Nanjing Zhongguancun Sanchuang Technology Group Co., Ltd."
1515,638013984,"Zhonggu Youpin (Xiamen) Technology Co., Ltd."
1516,639588357,"Zhonggu International Project Management Consulting (Beijing) Co., Ltd. Suzhou High-Tech Z"
1517,638024721,"Zhonggulugangnongjiao (Shandong) Industry Management Co., Ltd."
1518,638091901,"Huizhou Haixin Fengce Technology Co., Ltd."
1519,637961633,"Zhonggong Jingwei (Shandong) Project Management Consulting Co., Ltd."
1520,639513024,"Guizhou Yeye Liuji Construction Engineering Co., Ltd."
1521,638154803,"Beijing Yiyang Architecture Co., Ltd."
1522,638118804,"Beijing Qianzhu Construction Co., Ltd."
1523,639645788,"Zhonggeng Engineering Technology Co., Ltd. Chengdu Chenghua Branch"
1524,639578019,"Zhonggeng Engineering Technology Co., Ltd. Cangzhou Branch"
1525,639601782,"Zhonggeng Engineering Technology Co., Ltd. Guangxi No.2 Branch"
1526,638101260,"Shanxi Zhongge Weibo Commerce and Trade Co., Ltd."
1527,638050747,"Zhongge Construction Engineering Group Co., Ltd. Suihua Branch"
1528,639628724,"Zhongge Construction Engineering Group Co., Ltd. Guorui Branch"
1529,638150093,"Zhongge Construction Engineering Group Co., Ltd. Fujian Branch"
1530,639625801,"Zhongge Construction Engineering Group Co., Ltd. Baiyin Branch"
1531,728902638,"Zhonghui International Business Factoring Co., Ltd."
1532,547744526,"Sinosteel Shipping& Forwarding Co., Ltd."
1533,639613720,"Zhonggan Engineering Design Co., Ltd. Shigatse Branch"
1534,639560386,"Zhonggan Engineering Design Co., Ltd. Urumqi Branch"
1535,639581536,"Zhongyunling Industry (Shanghai) Co., Ltd."
1536,639623543,"Shanghai Gangantou Trading Co., Ltd."
1537,639670514,"Zhongfu Shurong (Fuzhou) Technology Co., Ltd."
1538,639562823,"Zhongfu Safety Technology Co., Ltd. Fujian Branch"
1539,728910396,"Guizhou Suoyi Construction Engineering Co., Ltd."
1540,728833793,"Jilin Zhongmeng Railway Energy Investment Development Co., Ltd."
1541,728855229,"Zhongfu Insurance Brokerage Co., Ltd. Yunnan Branch"
1542,638046382,"Lanting Impression (Suzhou) Tea Culture Exchange Co., Ltd."
1543,638026353,"Zhongfujiang Xinshengshi (Shandong) Jewelry Processing Co., Ltd."
1544,638024627,"Zhongfu Hexin (Shandong) Biotechnology Co., Ltd."
1545,637996784,"Zhongfuqieersi (Shandong) Media Co., Ltd."
1546,637965523,"Zhongfu (Shandong) Gold Group Co., Ltd. Xuecheng Wanda Branch"
1547,638164085,"Zhongfeng Jianye (Beijing) Construction Co., Ltd. Suzhou Engineering Branch"
1548,637957787,"Zhongfeng Jianye (Beijing) Construction Co., Ltd. Guangzhou Branch"
1549,638155331,"Zhongfeng Jianye (Beijing) Construction Co., Ltd. Jiangsu Branch"
1550,639560950,"Zhongfeng Jianye (Beijing) Construction Co., Ltd. Nanchang No.1 Branch"
1551,638025607,"Zhongfeng Jianye (Beijing) Construction Co., Ltd. Tianjin No.1 Branch"
1552,637998539,"Zhongfeng Jianye (Beijing) Construction Co., Ltd. Liupanshui Branch"
1553,637994114,"Zhongfeng Jianye (Beijing) Construction Co., Ltd. Binzhou Branch"
1554,637996019,"Zhongfeng Jianye (Beijing) Construction Co., Ltd. Wanhui Branch"
1555,547774132,"Beijing Xinzhengfang Building and Decoration Engineering Co., Ltd."
1556,547790435,"Zhongfang United Group Shandong Energy Co.,Ltd."
1557,728895044,"Zhongfang Taihe (Changchun) Business Management Co., Ltd."
